date and time (UTC),image name,radiation
2017-08-22 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341530381_e20172341541148_c20172341541193.nc,808.0
2017-08-22 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341545381_e20172341556148_c20172341556192.nc,627.0
2017-08-22 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341600381_e20172341611148_c20172341611191.nc,933.0
2017-08-22 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341615381_e20172341626148_c20172341626194.nc,745.0
2017-08-22 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341630381_e20172341641148_c20172341641191.nc,407.0
2017-08-22 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341645381_e20172341656148_c20172341656192.nc,398.0
2017-08-22 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341700381_e20172341711148_c20172341711191.nc,1220.0
2017-08-22 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341715381_e20172341726148_c20172341726192.nc,1098.0
2017-08-22 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341730381_e20172341741148_c20172341741195.nc,984.0
2017-08-22 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341745381_e20172341756148_c20172341756193.nc,987.0
2017-08-22 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341800378_e20172341811145_c20172341811192.nc,944.0
2017-08-22 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341815378_e20172341826145_c20172341826193.nc,862.0
2017-08-22 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341830378_e20172341841145_c20172341841194.nc,453.0
2017-08-22 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341845378_e20172341856145_c20172341856188.nc,201.0
2017-08-22 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341900378_e20172341911145_c20172341911192.nc,316.0
2017-08-22 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341915378_e20172341926145_c20172341926194.nc,1078.0
2017-08-22 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341930378_e20172341941145_c20172341941198.nc,286.0
2017-08-22 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172341945378_e20172341956145_c20172341956192.nc,142.0
2017-08-22 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342000378_e20172342011145_c20172342011189.nc,473.0
2017-08-22 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342015378_e20172342026145_c20172342026190.nc,261.0
2017-08-22 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342030378_e20172342041145_c20172342041193.nc,701.0
2017-08-22 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342045378_e20172342056145_c20172342056191.nc,348.0
2017-08-22 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342100378_e20172342111145_c20172342111187.nc,187.0
2017-08-22 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342115378_e20172342126145_c20172342126190.nc,156.0
2017-08-22 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342130378_e20172342141145_c20172342141191.nc,49.0
2017-08-22 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342145378_e20172342156145_c20172342156187.nc,36.0
2017-08-22 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342200378_e20172342211145_c20172342211190.nc,27.0
2017-08-22 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342215378_e20172342226145_c20172342226190.nc,14.0
2017-08-22 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342230378_e20172342241145_c20172342241189.nc,10.0
2017-08-22 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172342245378_e20172342256145_c20172342256189.nc,8.0
2017-08-23 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351100379_e20172351111146_c20172351111193.nc,7.0
2017-08-23 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351115379_e20172351126146_c20172351126193.nc,18.0
2017-08-23 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351130379_e20172351141146_c20172351141192.nc,31.0
2017-08-23 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351145379_e20172351156146_c20172351156191.nc,66.0
2017-08-23 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351200379_e20172351211146_c20172351211192.nc,163.0
2017-08-23 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351215379_e20172351226146_c20172351226193.nc,231.0
2017-08-23 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351230379_e20172351241146_c20172351241192.nc,330.0
2017-08-23 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351245379_e20172351256146_c20172351256190.nc,363.0
2017-08-23 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351300379_e20172351311146_c20172351311189.nc,420.0
2017-08-23 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351315379_e20172351326146_c20172351326197.nc,460.0
2017-08-23 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351330379_e20172351341146_c20172351341192.nc,464.0
2017-08-23 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351345379_e20172351356146_c20172351356191.nc,580.0
2017-08-23 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351400379_e20172351411146_c20172351411191.nc,620.0
2017-08-23 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351415379_e20172351426146_c20172351426193.nc,686.0
2017-08-23 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351430379_e20172351441146_c20172351441191.nc,547.0
2017-08-23 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351445379_e20172351456146_c20172351456191.nc,566.0
2017-08-23 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351500379_e20172351511146_c20172351511191.nc,683.0
2017-08-23 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351515379_e20172351526146_c20172351526190.nc,938.0
2017-08-23 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351530379_e20172351541146_c20172351541195.nc,968.0
2017-08-23 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351545379_e20172351556146_c20172351556193.nc,1028.0
2017-08-23 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351600379_e20172351611146_c20172351611190.nc,1076.0
2017-08-23 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351615379_e20172351626146_c20172351626190.nc,1083.0
2017-08-23 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351630379_e20172351641146_c20172351641194.nc,331.0
2017-08-23 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351645379_e20172351656146_c20172351656193.nc,333.0
2017-08-23 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351700379_e20172351711146_c20172351711191.nc,1005.0
2017-08-23 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351715379_e20172351726146_c20172351726193.nc,1066.0
2017-08-23 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351730379_e20172351741146_c20172351741191.nc,1070.0
2017-08-23 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351745379_e20172351756146_c20172351756191.nc,1050.0
2017-08-23 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351800377_e20172351811143_c20172351811187.nc,632.0
2017-08-23 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351815377_e20172351826143_c20172351826193.nc,356.0
2017-08-23 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351845377_e20172351856143_c20172351856249.nc,958.0
2017-08-23 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351900377_e20172351911143_c20172351911189.nc,738.0
2017-08-23 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351915377_e20172351926143_c20172351926191.nc,297.0
2017-08-23 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351930377_e20172351941143_c20172351941190.nc,367.0
2017-08-23 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172351945377_e20172351956143_c20172351956192.nc,396.0
2017-08-23 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352000377_e20172352011143_c20172352011189.nc,214.0
2017-08-23 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352015376_e20172352026143_c20172352026190.nc,99.0
2017-08-23 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352030377_e20172352041143_c20172352041189.nc,29.0
2017-08-23 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352045376_e20172352056143_c20172352056188.nc,35.0
2017-08-23 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352100377_e20172352111143_c20172352111185.nc,92.0
2017-08-23 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352115376_e20172352126143_c20172352126188.nc,72.0
2017-08-23 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352130376_e20172352141143_c20172352141194.nc,34.0
2017-08-23 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352145376_e20172352156143_c20172352156189.nc,39.0
2017-08-23 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352200376_e20172352211143_c20172352211187.nc,51.0
2017-08-23 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352215376_e20172352226143_c20172352226192.nc,50.0
2017-08-23 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352230376_e20172352241143_c20172352241188.nc,33.0
2017-08-23 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352245376_e20172352256143_c20172352256186.nc,18.0
2017-08-23 23:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172352300376_e20172352311143_c20172352311186.nc,8.0
2017-08-24 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361100378_e20172361111145_c20172361111187.nc,4.0
2017-08-24 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361115378_e20172361126145_c20172361126192.nc,11.0
2017-08-24 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361130378_e20172361141145_c20172361141191.nc,29.0
2017-08-24 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361145378_e20172361156145_c20172361156189.nc,47.0
2017-08-24 12:21:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361216181_e20172361226548_c20172361226593.nc,68.0
2017-08-24 12:36:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361231181_e20172361241548_c20172361241596.nc,81.0
2017-08-24 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361245367_e20172361256134_c20172361256179.nc,206.0
2017-08-24 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361300367_e20172361311134_c20172361311181.nc,248.0
2017-08-24 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361315367_e20172361326134_c20172361326180.nc,313.0
2017-08-24 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361330367_e20172361341134_c20172361341181.nc,353.0
2017-08-24 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361345367_e20172361356134_c20172361356180.nc,455.0
2017-08-24 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361400367_e20172361411134_c20172361411185.nc,433.0
2017-08-24 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361415367_e20172361426134_c20172361426180.nc,641.0
2017-08-24 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361430367_e20172361441134_c20172361441181.nc,341.0
2017-08-24 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361445367_e20172361456134_c20172361456174.nc,452.0
2017-08-24 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361500367_e20172361511134_c20172361511176.nc,642.0
2017-08-24 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361515367_e20172361526134_c20172361526185.nc,882.0
2017-08-24 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361530367_e20172361541134_c20172361541179.nc,429.0
2017-08-24 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361545367_e20172361556134_c20172361556177.nc,683.0
2017-08-24 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361600367_e20172361611134_c20172361611178.nc,375.0
2017-08-24 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361615367_e20172361626134_c20172361626176.nc,591.0
2017-08-24 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361630367_e20172361641133_c20172361641179.nc,359.0
2017-08-24 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361645367_e20172361656134_c20172361656182.nc,421.0
2017-08-24 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361700367_e20172361711134_c20172361711175.nc,630.0
2017-08-24 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361715367_e20172361726133_c20172361726179.nc,414.0
2017-08-24 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361730367_e20172361741133_c20172361741180.nc,221.0
2017-08-24 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361745367_e20172361756134_c20172361756180.nc,235.0
2017-08-24 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361800364_e20172361811131_c20172361811173.nc,336.0
2017-08-24 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361815364_e20172361826131_c20172361826178.nc,298.0
2017-08-24 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361830364_e20172361841131_c20172361841174.nc,155.0
2017-08-24 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361845364_e20172361856131_c20172361856173.nc,160.0
2017-08-24 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361900364_e20172361911131_c20172361911175.nc,240.0
2017-08-24 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361915364_e20172361926131_c20172361926175.nc,197.0
2017-08-24 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361930364_e20172361941131_c20172361941175.nc,121.0
2017-08-24 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172361945364_e20172361956131_c20172361956176.nc,111.0
2017-08-24 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362000364_e20172362011131_c20172362011172.nc,76.0
2017-08-24 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362015364_e20172362026131_c20172362026176.nc,66.0
2017-08-24 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362030364_e20172362041131_c20172362041179.nc,81.0
2017-08-24 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362045364_e20172362056131_c20172362056173.nc,80.0
2017-08-24 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362100364_e20172362111131_c20172362111177.nc,79.0
2017-08-24 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362115364_e20172362126131_c20172362126174.nc,92.0
2017-08-24 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362130364_e20172362141131_c20172362141175.nc,82.0
2017-08-24 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362145364_e20172362156131_c20172362156175.nc,68.0
2017-08-24 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362200364_e20172362211131_c20172362211176.nc,74.0
2017-08-24 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362215364_e20172362226131_c20172362226179.nc,65.0
2017-08-24 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362230364_e20172362241131_c20172362241174.nc,37.0
2017-08-24 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362245364_e20172362256131_c20172362256176.nc,17.0
2017-08-24 23:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172362300364_e20172362311131_c20172362311173.nc,4.0
2017-08-25 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371100366_e20172371111133_c20172371111176.nc,8.0
2017-08-25 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371115366_e20172371126133_c20172371126179.nc,40.0
2017-08-25 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371130366_e20172371141133_c20172371141175.nc,73.0
2017-08-25 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371145366_e20172371156133_c20172371156175.nc,215.0
2017-08-25 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371200366_e20172371211133_c20172371211175.nc,223.0
2017-08-25 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371215366_e20172371226133_c20172371226179.nc,308.0
2017-08-25 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371230366_e20172371241133_c20172371241179.nc,311.0
2017-08-25 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371245366_e20172371256133_c20172371256176.nc,227.0
2017-08-25 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371300366_e20172371311133_c20172371311175.nc,399.0
2017-08-25 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371315366_e20172371326133_c20172371326177.nc,531.0
2017-08-25 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371330366_e20172371341133_c20172371341177.nc,323.0
2017-08-25 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371345366_e20172371356133_c20172371356180.nc,491.0
2017-08-25 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371400366_e20172371411133_c20172371411178.nc,670.0
2017-08-25 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371415366_e20172371426133_c20172371426180.nc,276.0
2017-08-25 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371430366_e20172371441133_c20172371441180.nc,842.0
2017-08-25 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371445366_e20172371456133_c20172371456175.nc,1054.0
2017-08-25 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371500366_e20172371511133_c20172371511175.nc,641.0
2017-08-25 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371515366_e20172371526133_c20172371526177.nc,347.0
2017-08-25 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371530366_e20172371541133_c20172371541178.nc,944.0
2017-08-25 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371545366_e20172371556133_c20172371556178.nc,1116.0
2017-08-25 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371600366_e20172371611133_c20172371611174.nc,1070.0
2017-08-25 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371615366_e20172371626133_c20172371626181.nc,883.0
2017-08-25 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371630366_e20172371641133_c20172371641182.nc,1227.0
2017-08-25 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371645366_e20172371656133_c20172371656175.nc,1171.0
2017-08-25 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371700366_e20172371711133_c20172371711173.nc,986.0
2017-08-25 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371715366_e20172371726133_c20172371726177.nc,379.0
2017-08-25 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371730366_e20172371741133_c20172371741178.nc,367.0
2017-08-25 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371745366_e20172371756133_c20172371756176.nc,1078.0
2017-08-25 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371800364_e20172371811131_c20172371811172.nc,1133.0
2017-08-25 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371815364_e20172371826131_c20172371826181.nc,210.0
2017-08-25 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371830364_e20172371841131_c20172371841175.nc,1088.0
2017-08-25 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371845364_e20172371856131_c20172371856175.nc,1006.0
2017-08-25 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371900364_e20172371911130_c20172371911169.nc,1054.0
2017-08-25 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371915364_e20172371926131_c20172371926177.nc,517.0
2017-08-25 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371930364_e20172371941131_c20172371941175.nc,575.0
2017-08-25 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172371945364_e20172371956131_c20172371956176.nc,687.0
2017-08-25 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372000364_e20172372011131_c20172372011175.nc,756.0
2017-08-25 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372015364_e20172372026131_c20172372026174.nc,741.0
2017-08-25 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372030364_e20172372041131_c20172372041174.nc,694.0
2017-08-25 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372045364_e20172372056130_c20172372056172.nc,545.0
2017-08-25 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372100364_e20172372111130_c20172372111172.nc,499.0
2017-08-25 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372115364_e20172372126130_c20172372126174.nc,263.0
2017-08-25 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372130364_e20172372141131_c20172372141174.nc,135.0
2017-08-25 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372145364_e20172372156130_c20172372156173.nc,146.0
2017-08-25 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372200364_e20172372211130_c20172372211175.nc,132.0
2017-08-25 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372215364_e20172372226130_c20172372226176.nc,73.0
2017-08-25 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372230364_e20172372241130_c20172372241177.nc,45.0
2017-08-25 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372245364_e20172372256131_c20172372256172.nc,20.0
2017-08-25 23:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172372300364_e20172372311130_c20172372311175.nc,3.0
2017-08-26 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381100365_e20172381111132_c20172381111177.nc,5.0
2017-08-26 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381115365_e20172381126132_c20172381126177.nc,61.0
2017-08-26 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381130365_e20172381141132_c20172381141178.nc,44.0
2017-08-26 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381145365_e20172381156132_c20172381156180.nc,72.0
2017-08-26 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381200365_e20172381211132_c20172381211174.nc,125.0
2017-08-26 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381215365_e20172381226132_c20172381226180.nc,174.0
2017-08-26 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381230365_e20172381241132_c20172381241175.nc,217.0
2017-08-26 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381245365_e20172381256132_c20172381256175.nc,297.0
2017-08-26 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381300365_e20172381311132_c20172381311179.nc,177.0
2017-08-26 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381315365_e20172381326132_c20172381326181.nc,304.0
2017-08-26 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381330365_e20172381341132_c20172381341173.nc,446.0
2017-08-26 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381345365_e20172381356132_c20172381356176.nc,391.0
2017-08-26 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381400365_e20172381411132_c20172381411174.nc,746.0
2017-08-26 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381415365_e20172381426132_c20172381426178.nc,480.0
2017-08-26 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381430365_e20172381441132_c20172381441178.nc,589.0
2017-08-26 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381445365_e20172381456132_c20172381456174.nc,473.0
2017-08-26 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381500365_e20172381511132_c20172381511176.nc,513.0
2017-08-26 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381515365_e20172381526132_c20172381526183.nc,453.0
2017-08-26 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381530365_e20172381541132_c20172381541178.nc,1191.0
2017-08-26 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381545365_e20172381556132_c20172381556173.nc,739.0
2017-08-26 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381600365_e20172381611132_c20172381611175.nc,361.0
2017-08-26 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381615365_e20172381626132_c20172381626176.nc,540.0
2017-08-26 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381630365_e20172381641132_c20172381641177.nc,288.0
2017-08-26 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381645365_e20172381656132_c20172381656176.nc,573.0
2017-08-26 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381700365_e20172381711132_c20172381711173.nc,799.0
2017-08-26 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381715365_e20172381726132_c20172381726174.nc,1053.0
2017-08-26 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381730365_e20172381741132_c20172381741176.nc,689.0
2017-08-26 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381745365_e20172381756132_c20172381756178.nc,162.0
2017-08-26 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381800363_e20172381811130_c20172381811172.nc,232.0
2017-08-26 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172381815363_e20172381826130_c20172381826175.nc,367.0
